key	date	value
Manaos, Brazil	1907	6
Manaos, Brazil	1908	85
Manaos, Brazil	1909	83
Manaos, Brazil	1910	95
Manaos, Brazil	1911	217
Manaos, Brazil	1912	182
Manaos, Brazil	1913	159
Manaos, Brazil	1914	121
Manaos, Brazil	1915	43
Manaos, Brazil	1916	16
Manaos, Brazil	1917	45
Manaos, Brazil	1918	45
Manaos, Brazil	1919	86
Manaos, Brazil	1920	73
Manaos, Brazil	1921	1
Manaos, Brazil	1922	45
Manaos, Brazil	1923	126
Manaos, Brazil	1924	248
Manati, Cuba	1892	0
Manati, Cuba	1893	0
Manati, Cuba	1894	0
Manati, Cuba	1895	0
Manati, Cuba	1896	0
Manati, Cuba	1897	0
Manati, Cuba	1898	0
Manati, Cuba	1899	0
Manati, Cuba	1900	0
Manati, Cuba	1901	0
Manati, Cuba	1902	0
Manati, Cuba	1903	0
Manati, Cuba	1904	0
Manati, Cuba	1905	1
Manati, Cuba	1906	0
Manati, Cuba	1907	0
Manati, Cuba	1908	0
Manati, Cuba	1909	0
Manati, Cuba	1910	0
Manati, Cuba	1911	0
Manati, Cuba	1912	0
Manati, Cuba	1913	0
Manati, Cuba	1914	0
Manati, Cuba	1915	8
Manati, Cuba	1916	0
Manati, Cuba	1917	6
Manati, Cuba	1918	27
Manati, Cuba	1919	220
Manati, Cuba	1920	182
Manati, Cuba	1921	1
Manati, Cuba	1922	91
Manati, Cuba	1923	93
Manati, Cuba	1924	35
Manchester, England	1892	0
Manchester, England	1893	0
Manchester, England	1894	1
Manchester, England	1895	0
Manchester, England	1896	0
Manchester, England	1897	0
Manchester, England	1898	0
Manchester, England	1899	0
Manchester, England	1900	0
Manchester, England	1901	0
Manchester, England	1902	0
Manchester, England	1903	1
Manchester, England	1904	3
Manchester, England	1905	0
Manchester, England	1906	2
Manchester, England	1907	0
Manchester, England	1908	1
Manchester, England	1909	0
Manchester, England	1910	0
Manchester, England	1911	1
Manchester, England	1912	0
Manchester, England	1913	2
Manchester, England	1914	7
Manchester, England	1915	1
Manchester, England	1916	0
Manchester, England	1917	1043
Manchester, England	1918	1080
Manchester, England	1919	1140
Manchester, England	1920	1734
Manchester, England	1921	1157
Manchester, England	1922	1116
Manchester, England	1923	1094
Manchester, England	1924	1089
Manila	1892	0
Manila	1893	0
Manila	1894	0
Manila	1895	0
Manila	1896	0
Manila	1897	0
Manila	1898	0
Manila	1899	0
Manila	1900	0
Manila	1901	0
Manila	1902	5
Manila	1903	4
Manila	1904	0
Manila	1905	0
Manila	1906	2
Manila	1907	0
Manila	1908	2
Manila	1909	0
Manila	1910	1
Manila	1911	1
Manila	1912	4
Manila	1913	7
Manila	1914	13
Manila	1915	3
Manila	1916	0
Manila	1917	136
Manila	1918	53
Manila	1919	53
Manila	1920	169
Manila	1921	36
Manila	1922	2
Manila	1923	32
Manila	1924	54
Maracaibo	1892	0
Maracaibo	1893	0
Maracaibo	1894	0
Maracaibo	1895	0
Maracaibo	1896	2
Maracaibo	1897	0
Maracaibo	1898	0
Maracaibo	1899	0
Maracaibo	1900	0
Maracaibo	1901	0
Maracaibo	1902	0
Maracaibo	1903	0
Maracaibo	1904	0
Maracaibo	1905	3
Maracaibo	1906	0
Maracaibo	1907	6
Maracaibo	1908	0
Maracaibo	1909	0
Maracaibo	1910	0
Maracaibo	1911	0
Maracaibo	1912	0
Maracaibo	1913	0
Maracaibo	1914	0
Maracaibo	1915	0
Maracaibo	1916	0
Maracaibo	1917	0
Maracaibo	1918	4
Maracaibo	1919	1
Maracaibo	1920	22
Maracaibo	1921	43
Maracaibo	1922	27
Maracaibo	1923	40
Maracaibo	1924	41
Marseilles	1892	2081
Marseilles	1893	3057
Marseilles	1894	806
Marseilles	1895	132
Marseilles	1896	1734
Marseilles	1897	662
Marseilles	1898	231
Marseilles	1899	1212
Marseilles	1900	1376
Marseilles	1901	659
Marseilles	1902	1137
Marseilles	1903	1044
Marseilles	1904	836
Marseilles	1905	1508
Marseilles	1906	1332
Marseilles	1907	2849
Marseilles	1908	820
Marseilles	1909	1700
Marseilles	1910	1619
Marseilles	1911	2293
Marseilles	1912	1587
Marseilles	1913	1373
Marseilles	1914	1674
Marseilles	1915	826
Marseilles	1916	527
Marseilles	1917	1815
Marseilles	1918	1456
Marseilles	1919	6933
Marseilles	1920	6406
Marseilles	1921	5998
Marseilles	1922	3753
Marseilles	1923	5475
Marseilles	1924	5177
Martinique, French West Indies	1892	4
Martinique, French West Indies	1893	15
Martinique, French West Indies	1894	16
Martinique, French West Indies	1895	10
Martinique, French West Indies	1896	3
Martinique, French West Indies	1897	2
Martinique, French West Indies	1898	0
Martinique, French West Indies	1899	0
Martinique, French West Indies	1900	0
Martinique, French West Indies	1901	0
Martinique, French West Indies	1902	0
Martinique, French West Indies	1903	0
Martinique, French West Indies	1904	0
Martinique, French West Indies	1905	0
Martinique, French West Indies	1906	5
Martinique, French West Indies	1907	0
Martinique, French West Indies	1908	2
Martinique, French West Indies	1909	7
Martinique, French West Indies	1910	7
Martinique, French West Indies	1911	30
Martinique, French West Indies	1912	31
Martinique, French West Indies	1913	28
Martinique, French West Indies	1914	44
Martinique, French West Indies	1915	36
Martinique, French West Indies	1916	35
Martinique, French West Indies	1917	93
Martinique, French West Indies	1918	36
Martinique, French West Indies	1919	70
Martinique, French West Indies	1920	61
Martinique, French West Indies	1921	74
Martinique, French West Indies	1922	43
Martinique, French West Indies	1923	75
Martinique, French West Indies	1924	39
Mata Redonda, Mexico	1892	0
Mata Redonda, Mexico	1893	0
Mata Redonda, Mexico	1894	0
Mata Redonda, Mexico	1895	0
Mata Redonda, Mexico	1896	0
Mata Redonda, Mexico	1897	0
Mata Redonda, Mexico	1898	0
Mata Redonda, Mexico	1899	0
Mata Redonda, Mexico	1900	0
Mata Redonda, Mexico	1901	0
Mata Redonda, Mexico	1902	0
Mata Redonda, Mexico	1903	0
Mata Redonda, Mexico	1904	0
Mata Redonda, Mexico	1905	0
Mata Redonda, Mexico	1906	0
Mata Redonda, Mexico	1907	0
Mata Redonda, Mexico	1908	0
Mata Redonda, Mexico	1909	0
Mata Redonda, Mexico	1910	0
Mata Redonda, Mexico	1911	0
Mata Redonda, Mexico	1912	0
Mata Redonda, Mexico	1913	0
Mata Redonda, Mexico	1914	0
Mata Redonda, Mexico	1915	0
Mata Redonda, Mexico	1916	0
Mata Redonda, Mexico	1917	0
Mata Redonda, Mexico	1918	0
Mata Redonda, Mexico	1919	0
Mata Redonda, Mexico	1920	681
Mata Redonda, Mexico	1921	485
Mata Redonda, Mexico	1922	311
Mata Redonda, Mexico	1923	0
Mata Redonda, Mexico	1924	0
Matanzas, Cuba	1892	0
Matanzas, Cuba	1893	0
Matanzas, Cuba	1894	0
Matanzas, Cuba	1895	0
Matanzas, Cuba	1896	0
Matanzas, Cuba	1897	0
Matanzas, Cuba	1898	0
Matanzas, Cuba	1899	0
Matanzas, Cuba	1900	0
Matanzas, Cuba	1901	0
Matanzas, Cuba	1902	0
Matanzas, Cuba	1903	0
Matanzas, Cuba	1904	0
Matanzas, Cuba	1905	24
Matanzas, Cuba	1906	3
Matanzas, Cuba	1907	43
Matanzas, Cuba	1908	39
Matanzas, Cuba	1909	144
Matanzas, Cuba	1910	348
Matanzas, Cuba	1911	204
Matanzas, Cuba	1912	10
Matanzas, Cuba	1913	7
Matanzas, Cuba	1914	0
Matanzas, Cuba	1915	138
Matanzas, Cuba	1916	663
Matanzas, Cuba	1917	55
Matanzas, Cuba	1918	111
Matanzas, Cuba	1919	0
Matanzas, Cuba	1920	0
Matanzas, Cuba	1921	0
Matanzas, Cuba	1922	0
Matanzas, Cuba	1923	0
Matanzas, Cuba	1924	0
Mayaguez, Puerto Rico	1892	54
Mayaguez, Puerto Rico	1893	26
Mayaguez, Puerto Rico	1894	0
Mayaguez, Puerto Rico	1895	0
Mayaguez, Puerto Rico	1896	21
Mayaguez, Puerto Rico	1897	2
Mayaguez, Puerto Rico	1898	0
Mayaguez, Puerto Rico	1899	0
Mayaguez, Puerto Rico	1900	0
Mayaguez, Puerto Rico	1901	0
Mayaguez, Puerto Rico	1902	0
Mayaguez, Puerto Rico	1903	0
Mayaguez, Puerto Rico	1904	0
Mayaguez, Puerto Rico	1905	0
Mayaguez, Puerto Rico	1906	0
Mayaguez, Puerto Rico	1907	60
Mayaguez, Puerto Rico	1908	120
Mayaguez, Puerto Rico	1909	8
Mayaguez, Puerto Rico	1910	4
Mayaguez, Puerto Rico	1911	172
Mayaguez, Puerto Rico	1912	313
Mayaguez, Puerto Rico	1913	202
Mayaguez, Puerto Rico	1914	279
Mayaguez, Puerto Rico	1915	325
Mayaguez, Puerto Rico	1916	309
Mayaguez, Puerto Rico	1917	359
Mayaguez, Puerto Rico	1918	474
Mayaguez, Puerto Rico	1919	506
Mayaguez, Puerto Rico	1920	713
Mayaguez, Puerto Rico	1921	498
Mayaguez, Puerto Rico	1922	947
Mayaguez, Puerto Rico	1923	935
Mayaguez, Puerto Rico	1924	864
McKinnons Harbour, Nova Scotia	1892	0
McKinnons Harbour, Nova Scotia	1893	0
McKinnons Harbour, Nova Scotia	1894	0
McKinnons Harbour, Nova Scotia	1895	0
McKinnons Harbour, Nova Scotia	1896	0
McKinnons Harbour, Nova Scotia	1897	0
McKinnons Harbour, Nova Scotia	1898	0
McKinnons Harbour, Nova Scotia	1899	0
McKinnons Harbour, Nova Scotia	1900	0
McKinnons Harbour, Nova Scotia	1901	0
McKinnons Harbour, Nova Scotia	1902	0
McKinnons Harbour, Nova Scotia	1903	0
McKinnons Harbour, Nova Scotia	1904	0
McKinnons Harbour, Nova Scotia	1905	0
McKinnons Harbour, Nova Scotia	1906	0
McKinnons Harbour, Nova Scotia	1907	0
McKinnons Harbour, Nova Scotia	1908	0
McKinnons Harbour, Nova Scotia	1909	0
McKinnons Harbour, Nova Scotia	1910	0
McKinnons Harbour, Nova Scotia	1911	0
McKinnons Harbour, Nova Scotia	1912	0
McKinnons Harbour, Nova Scotia	1913	0
McKinnons Harbour, Nova Scotia	1914	0
McKinnons Harbour, Nova Scotia	1915	0
McKinnons Harbour, Nova Scotia	1916	0
McKinnons Harbour, Nova Scotia	1917	0
McKinnons Harbour, Nova Scotia	1918	0
McKinnons Harbour, Nova Scotia	1919	0
McKinnons Harbour, Nova Scotia	1920	41
McKinnons Harbour, Nova Scotia	1921	0
McKinnons Harbour, Nova Scotia	1922	155
McKinnons Harbour, Nova Scotia	1923	119
McKinnons Harbour, Nova Scotia	1924	186
Middlesbrougth, England	1892	0
Middlesbrougth, England	1893	0
Middlesbrougth, England	1894	0
Middlesbrougth, England	1895	0
Middlesbrougth, England	1896	0
Middlesbrougth, England	1897	0
Middlesbrougth, England	1898	0
Middlesbrougth, England	1899	0
Middlesbrougth, England	1900	0
Middlesbrougth, England	1901	0
Middlesbrougth, England	1902	0
Middlesbrougth, England	1903	0
Middlesbrougth, England	1904	0
Middlesbrougth, England	1905	0
Middlesbrougth, England	1906	0
Middlesbrougth, England	1907	0
Middlesbrougth, England	1908	0
Middlesbrougth, England	1909	0
Middlesbrougth, England	1910	0
Middlesbrougth, England	1911	0
Middlesbrougth, England	1912	0
Middlesbrougth, England	1913	0
Middlesbrougth, England	1914	0
Middlesbrougth, England	1915	0
Middlesbrougth, England	1916	2
Middlesbrougth, England	1917	37
Middlesbrougth, England	1918	0
Middlesbrougth, England	1919	418
Middlesbrougth, England	1920	107
Middlesbrougth, England	1921	141
Middlesbrougth, England	1922	35
Middlesbrougth, England	1923	209
Middlesbrougth, England	1924	225
Montego Bay, Jamaica	1892	59
Montego Bay, Jamaica	1893	70
Montego Bay, Jamaica	1894	33
Montego Bay, Jamaica	1895	17
Montego Bay, Jamaica	1896	75
Montego Bay, Jamaica	1897	3
Montego Bay, Jamaica	1898	0
Montego Bay, Jamaica	1899	0
Montego Bay, Jamaica	1900	0
Montego Bay, Jamaica	1901	0
Montego Bay, Jamaica	1902	0
Montego Bay, Jamaica	1903	20
Montego Bay, Jamaica	1904	11
Montego Bay, Jamaica	1905	0
Montego Bay, Jamaica	1906	0
Montego Bay, Jamaica	1907	0
Montego Bay, Jamaica	1908	0
Montego Bay, Jamaica	1909	5
Montego Bay, Jamaica	1910	3
Montego Bay, Jamaica	1911	2
Montego Bay, Jamaica	1912	2
Montego Bay, Jamaica	1913	0
Montego Bay, Jamaica	1914	1
Montego Bay, Jamaica	1915	0
Montego Bay, Jamaica	1916	0
Montego Bay, Jamaica	1917	8
Montego Bay, Jamaica	1918	0
Montego Bay, Jamaica	1919	0
Montego Bay, Jamaica	1920	20
Montego Bay, Jamaica	1921	25
Montego Bay, Jamaica	1922	0
Montego Bay, Jamaica	1923	0
Montego Bay, Jamaica	1924	2
Montevideo	1892	0
Montevideo	1893	0
Montevideo	1894	0
Montevideo	1895	0
Montevideo	1896	0
Montevideo	1897	0
Montevideo	1898	0
Montevideo	1899	0
Montevideo	1900	0
Montevideo	1901	0
Montevideo	1902	0
Montevideo	1903	0
Montevideo	1904	6
Montevideo	1905	0
Montevideo	1906	0
Montevideo	1907	0
Montevideo	1908	0
Montevideo	1909	0
Montevideo	1910	0
Montevideo	1911	0
Montevideo	1912	0
Montevideo	1913	0
Montevideo	1914	803
Montevideo	1915	510
Montevideo	1916	946
Montevideo	1917	833
Montevideo	1918	269
Montevideo	1919	691
Montevideo	1920	234
Montevideo	1921	179
Montevideo	1922	0
Montevideo	1923	0
Montevideo	1924	0
Montevideo, Uraguay	1892	0
Montevideo, Uraguay	1893	0
Montevideo, Uraguay	1894	0
Montevideo, Uraguay	1895	1
Montevideo, Uraguay	1896	0
Montevideo, Uraguay	1897	0
Montevideo, Uraguay	1898	0
Montevideo, Uraguay	1899	0
Montevideo, Uraguay	1900	0
Montevideo, Uraguay	1901	0
Montevideo, Uraguay	1902	0
Montevideo, Uraguay	1903	5
Montevideo, Uraguay	1904	13
Montevideo, Uraguay	1905	3
Montevideo, Uraguay	1906	2
Montevideo, Uraguay	1907	38
Montevideo, Uraguay	1908	4
Montevideo, Uraguay	1909	7
Montevideo, Uraguay	1910	78
Montevideo, Uraguay	1911	21
Montevideo, Uraguay	1912	36
Montevideo, Uraguay	1913	100
Montevideo, Uraguay	1914	81
Montevideo, Uraguay	1915	19
Montevideo, Uraguay	1916	36
Montevideo, Uraguay	1917	40
Montevideo, Uraguay	1918	20
Montevideo, Uraguay	1919	90
Montevideo, Uraguay	1920	259
Montevideo, Uraguay	1921	282
Montevideo, Uraguay	1922	45
Montevideo, Uraguay	1923	60
Montevideo, Uraguay	1924	16
Montreal, Quebec, Canada	1892	442
Montreal, Quebec, Canada	1893	315
Montreal, Quebec, Canada	1894	245
Montreal, Quebec, Canada	1895	408
Montreal, Quebec, Canada	1896	555
Montreal, Quebec, Canada	1897	242
Montreal, Quebec, Canada	1898	0
Montreal, Quebec, Canada	1899	0
Montreal, Quebec, Canada	1900	0
Montreal, Quebec, Canada	1901	1
Montreal, Quebec, Canada	1902	0
Montreal, Quebec, Canada	1903	285
Montreal, Quebec, Canada	1904	356
Montreal, Quebec, Canada	1905	665
Montreal, Quebec, Canada	1906	353
Montreal, Quebec, Canada	1907	305
Montreal, Quebec, Canada	1908	316
Montreal, Quebec, Canada	1909	604
Montreal, Quebec, Canada	1910	457
Montreal, Quebec, Canada	1911	783
Montreal, Quebec, Canada	1912	233
Montreal, Quebec, Canada	1913	387
Montreal, Quebec, Canada	1914	401
Montreal, Quebec, Canada	1915	361
Montreal, Quebec, Canada	1916	188
Montreal, Quebec, Canada	1917	808
Montreal, Quebec, Canada	1918	235
Montreal, Quebec, Canada	1919	714
Montreal, Quebec, Canada	1920	701
Montreal, Quebec, Canada	1921	815
Montreal, Quebec, Canada	1922	1184
Montreal, Quebec, Canada	1923	1713
Montreal, Quebec, Canada	1924	761
Montserrat, B.W.I.	1892	0
Montserrat, B.W.I.	1893	0
Montserrat, B.W.I.	1894	0
Montserrat, B.W.I.	1895	3
Montserrat, B.W.I.	1896	1
Montserrat, B.W.I.	1897	1
Montserrat, B.W.I.	1898	0
Montserrat, B.W.I.	1899	0
Montserrat, B.W.I.	1900	0
Montserrat, B.W.I.	1901	0
Montserrat, B.W.I.	1902	0
Montserrat, B.W.I.	1903	0
Montserrat, B.W.I.	1904	0
Montserrat, B.W.I.	1905	0
Montserrat, B.W.I.	1906	0
Montserrat, B.W.I.	1907	0
Montserrat, B.W.I.	1908	0
Montserrat, B.W.I.	1909	0
Montserrat, B.W.I.	1910	0
Montserrat, B.W.I.	1911	19
Montserrat, B.W.I.	1912	10
Montserrat, B.W.I.	1913	29
Montserrat, B.W.I.	1914	71
Montserrat, B.W.I.	1915	46
Montserrat, B.W.I.	1916	2
Montserrat, B.W.I.	1917	0
Montserrat, B.W.I.	1918	0
Montserrat, B.W.I.	1919	0
Montserrat, B.W.I.	1920	0
Montserrat, B.W.I.	1921	0
Montserrat, B.W.I.	1922	5
Montserrat, B.W.I.	1923	101
Montserrat, B.W.I.	1924	60
Moville	1892	2929
Moville	1893	1414
Moville	1894	593
Moville	1895	1426
Moville	1896	1158
Moville	1897	401
Moville	1898	0
Moville	1899	0
Moville	1900	0
Moville	1901	0
Moville	1902	0
Moville	1903	66
Moville	1904	214
Moville	1905	18
Moville	1906	0
Moville	1907	0
Moville	1908	0
Moville	1909	0
Moville	1910	0
Moville	1911	0
Moville	1912	0
Moville	1913	0
Moville	1914	0
Moville	1915	0
Moville	1916	0
Moville	1917	0
Moville	1918	0
Moville	1919	0
Moville	1920	0
Moville	1921	0
Moville	1922	0
Moville	1923	0
Moville	1924	0
Nantes, France	1892	0
Nantes, France	1893	0
Nantes, France	1894	0
Nantes, France	1895	0
Nantes, France	1896	0
Nantes, France	1897	0
Nantes, France	1898	0
Nantes, France	1899	0
Nantes, France	1900	0
Nantes, France	1901	0
Nantes, France	1902	0
Nantes, France	1903	0
Nantes, France	1904	0
Nantes, France	1905	0
Nantes, France	1906	0
Nantes, France	1907	0
Nantes, France	1908	0
Nantes, France	1909	0
Nantes, France	1910	0
Nantes, France	1911	0
Nantes, France	1912	0
Nantes, France	1913	0
Nantes, France	1914	0
Nantes, France	1915	1
Nantes, France	1916	3
Nantes, France	1917	156
Nantes, France	1918	687
Nantes, France	1919	278
Nantes, France	1920	114
Nantes, France	1921	0
Nantes, France	1922	78
Nantes, France	1923	0
Nantes, France	1924	13
Naples	1892	39219
Naples	1893	48388
Naples	1894	22376
Naples	1895	27150
Naples	1896	47242
Naples	1897	43103
Naples	1898	45973
Naples	1899	54235
Naples	1900	71554
Naples	1901	99561
Naples	1902	144287
Naples	1903	181422
Naples	1904	106793
Naples	1905	219721
Naples	1906	250263
Naples	1907	238332
Naples	1908	63155
Naples	1909	210212
Naples	1910	166552
Naples	1911	127845
Naples	1912	158397
Naples	1913	207239
Naples	1914	92477
Naples	1915	25864
Naples	1916	60818
Naples	1917	5314
Naples	1918	846
Naples	1919	29425
Naples	1920	131377
Naples	1921	107490
Naples	1922	55566
Naples	1923	59806
Naples	1924	48481
Nassau, Bahamas	1892	125
Nassau, Bahamas	1893	288
Nassau, Bahamas	1894	139
Nassau, Bahamas	1895	182
Nassau, Bahamas	1896	153
Nassau, Bahamas	1897	25
Nassau, Bahamas	1898	0
Nassau, Bahamas	1899	0
Nassau, Bahamas	1900	0
Nassau, Bahamas	1901	0
Nassau, Bahamas	1902	0
Nassau, Bahamas	1903	235
Nassau, Bahamas	1904	456
Nassau, Bahamas	1905	388
Nassau, Bahamas	1906	1730
Nassau, Bahamas	1907	1136
Nassau, Bahamas	1908	1569
Nassau, Bahamas	1909	1380
Nassau, Bahamas	1910	1065
Nassau, Bahamas	1911	829
Nassau, Bahamas	1912	2196
Nassau, Bahamas	1913	1068
Nassau, Bahamas	1914	804
Nassau, Bahamas	1915	914
Nassau, Bahamas	1916	1421
Nassau, Bahamas	1917	641
Nassau, Bahamas	1918	418
Nassau, Bahamas	1919	822
Nassau, Bahamas	1920	353
Nassau, Bahamas	1921	684
Nassau, Bahamas	1922	3947
Nassau, Bahamas	1923	3513
Nassau, Bahamas	1924	5550
New Castle	1892	153
New Castle	1893	208
New Castle	1894	153
New Castle	1895	175
New Castle	1896	152
New Castle	1897	29
New Castle	1898	0
New Castle	1899	0
New Castle	1900	0
New Castle	1901	0
New Castle	1902	0
New Castle	1903	48
New Castle	1904	80
New Castle	1905	48
New Castle	1906	1
New Castle	1907	2
New Castle	1908	17
New Castle	1909	1
New Castle	1910	5
New Castle	1911	14
New Castle	1912	29
New Castle	1913	2
New Castle	1914	5
New Castle	1915	32
New Castle	1916	4
New Castle	1917	285
New Castle	1918	736
New Castle	1919	1438
New Castle	1920	1174
New Castle	1921	996
New Castle	1922	1539
New Castle	1923	950
New Castle	1924	742
New Orleans, Louisiana	1892	0
New Orleans, Louisiana	1893	0
New Orleans, Louisiana	1894	0
New Orleans, Louisiana	1895	0
New Orleans, Louisiana	1896	0
New Orleans, Louisiana	1897	0
New Orleans, Louisiana	1898	0
New Orleans, Louisiana	1899	0
New Orleans, Louisiana	1900	0
New Orleans, Louisiana	1901	0
New Orleans, Louisiana	1902	0
New Orleans, Louisiana	1903	0
New Orleans, Louisiana	1904	0
New Orleans, Louisiana	1905	0
New Orleans, Louisiana	1906	0
New Orleans, Louisiana	1907	0
New Orleans, Louisiana	1908	0
New Orleans, Louisiana	1909	0
New Orleans, Louisiana	1910	0
New Orleans, Louisiana	1911	0
New Orleans, Louisiana	1912	0
New Orleans, Louisiana	1913	0
New Orleans, Louisiana	1914	0
New Orleans, Louisiana	1915	0
New Orleans, Louisiana	1916	0
New Orleans, Louisiana	1917	27
New Orleans, Louisiana	1918	236
New Orleans, Louisiana	1919	36
New Orleans, Louisiana	1920	140
New Orleans, Louisiana	1921	58
New Orleans, Louisiana	1922	174
New Orleans, Louisiana	1923	248
New Orleans, Louisiana	1924	27
New York	1892	2
New York	1893	12
New York	1894	82
New York	1895	80
New York	1896	366
New York	1897	103
New York	1898	0
New York	1899	0
New York	1900	0
New York	1901	0
New York	1902	29
New York	1903	62
New York	1904	193
New York	1905	61
New York	1906	235
New York	1907	572
New York	1908	721
New York	1909	464
New York	1910	1156
New York	1911	2272
New York	1912	1956
New York	1913	7073
New York	1914	2579
New York	1915	533
New York	1916	329
New York	1917	258
New York	1918	576
New York	1919	587
New York	1920	5823
New York	1921	7446
New York	1922	7409
New York	1923	7557
New York	1924	6732
Newcastle	1892	0
Newcastle	1893	0
Newcastle	1894	0
Newcastle	1895	0
Newcastle	1896	0
Newcastle	1897	1
Newcastle	1898	0
Newcastle	1899	0
Newcastle	1900	0
Newcastle	1901	0
Newcastle	1902	0
Newcastle	1903	2
Newcastle	1904	3
Newcastle	1905	0
Newcastle	1906	220
Newcastle	1907	0
Newcastle	1908	0
Newcastle	1909	0
Newcastle	1910	2
Newcastle	1911	1
Newcastle	1912	0
Newcastle	1913	0
Newcastle	1914	1
Newcastle	1915	0
Newcastle	1916	0
Newcastle	1917	391
Newcastle	1918	73
Newcastle	1919	894
Newcastle	1920	1430
Newcastle	1921	924
Newcastle	1922	1388
Newcastle	1923	598
Newcastle	1924	1288
Newcastle, New Brunswick	1892	0
Newcastle, New Brunswick	1893	0
Newcastle, New Brunswick	1894	0
Newcastle, New Brunswick	1895	0
Newcastle, New Brunswick	1896	0
Newcastle, New Brunswick	1897	0
Newcastle, New Brunswick	1898	0
Newcastle, New Brunswick	1899	0
Newcastle, New Brunswick	1900	0
Newcastle, New Brunswick	1901	0
Newcastle, New Brunswick	1902	0
Newcastle, New Brunswick	1903	0
Newcastle, New Brunswick	1904	0
Newcastle, New Brunswick	1905	0
Newcastle, New Brunswick	1906	0
Newcastle, New Brunswick	1907	0
Newcastle, New Brunswick	1908	0
Newcastle, New Brunswick	1909	0
Newcastle, New Brunswick	1910	0
Newcastle, New Brunswick	1911	0
Newcastle, New Brunswick	1912	0
Newcastle, New Brunswick	1913	0
Newcastle, New Brunswick	1914	0
Newcastle, New Brunswick	1915	0
Newcastle, New Brunswick	1916	0
Newcastle, New Brunswick	1917	0
Newcastle, New Brunswick	1918	31
Newcastle, New Brunswick	1919	48
Newcastle, New Brunswick	1920	184
Newcastle, New Brunswick	1921	194
Newcastle, New Brunswick	1922	55
Newcastle, New Brunswick	1923	250
Newcastle, New Brunswick	1924	177
North Shields, England	1892	8396
North Shields, England	1893	26660
North Shields, England	1894	32363
North Shields, England	1895	38613
North Shields, England	1896	32909
North Shields, England	1897	16355
North Shields, England	1898	6630
North Shields, England	1899	11464
North Shields, England	1900	17225
North Shields, England	1901	12236
North Shields, England	1902	19784
North Shields, England	1903	31553
North Shields, England	1904	43745
North Shields, England	1905	37018
North Shields, England	1906	37225
North Shields, England	1907	54992
North Shields, England	1908	35225
North Shields, England	1909	55578
North Shields, England	1910	56710
North Shields, England	1911	45719
North Shields, England	1912	44910
North Shields, England	1913	62778
North Shields, England	1914	27627
North Shields, England	1915	25
North Shields, England	1916	2
North Shields, England	1917	647
North Shields, England	1918	2690
North Shields, England	1919	34457
North Shields, England	1920	128290
North Shields, England	1921	76780
North Shields, England	1922	102618
North Shields, England	1923	145679
North Shields, England	1924	153369
Nova Scotia	1892	229
Nova Scotia	1893	180
Nova Scotia	1894	86
Nova Scotia	1895	169
Nova Scotia	1896	120
Nova Scotia	1897	51
Nova Scotia	1898	0
Nova Scotia	1899	0
Nova Scotia	1900	0
Nova Scotia	1901	0
Nova Scotia	1902	0
Nova Scotia	1903	412
Nova Scotia	1904	388
Nova Scotia	1905	547
Nova Scotia	1906	635
Nova Scotia	1907	649
Nova Scotia	1908	416
Nova Scotia	1909	477
Nova Scotia	1910	375
Nova Scotia	1911	369
Nova Scotia	1912	576
Nova Scotia	1913	569
Nova Scotia	1914	552
Nova Scotia	1915	354
Nova Scotia	1916	394
Nova Scotia	1917	1835
Nova Scotia	1918	1609
Nova Scotia	1919	1229
Nova Scotia	1920	1487
Nova Scotia	1921	1500
Nova Scotia	1922	2483
Nova Scotia	1923	2291
Nova Scotia	1924	2883
Nuevitas, Cuba	1892	1
Nuevitas, Cuba	1893	0
Nuevitas, Cuba	1894	3
Nuevitas, Cuba	1895	3
Nuevitas, Cuba	1896	6
Nuevitas, Cuba	1897	0
Nuevitas, Cuba	1898	0
Nuevitas, Cuba	1899	0
Nuevitas, Cuba	1900	0
Nuevitas, Cuba	1901	0
Nuevitas, Cuba	1902	0
Nuevitas, Cuba	1903	28
Nuevitas, Cuba	1904	115
Nuevitas, Cuba	1905	161
Nuevitas, Cuba	1906	317
Nuevitas, Cuba	1907	278
Nuevitas, Cuba	1908	188
Nuevitas, Cuba	1909	173
Nuevitas, Cuba	1910	261
Nuevitas, Cuba	1911	177
Nuevitas, Cuba	1912	408
Nuevitas, Cuba	1913	207
Nuevitas, Cuba	1914	146
Nuevitas, Cuba	1915	110
Nuevitas, Cuba	1916	138
Nuevitas, Cuba	1917	688
Nuevitas, Cuba	1918	1031
Nuevitas, Cuba	1919	2129
Nuevitas, Cuba	1920	1690
Nuevitas, Cuba	1921	1226
Nuevitas, Cuba	1922	3235
Nuevitas, Cuba	1923	2325
Nuevitas, Cuba	1924	871
Oran, Algeria	1892	0
Oran, Algeria	1893	0
Oran, Algeria	1894	0
Oran, Algeria	1895	0
Oran, Algeria	1896	0
Oran, Algeria	1897	0
Oran, Algeria	1898	0
Oran, Algeria	1899	0
Oran, Algeria	1900	0
Oran, Algeria	1901	0
Oran, Algeria	1902	0
Oran, Algeria	1903	0
Oran, Algeria	1904	0
Oran, Algeria	1905	1
Oran, Algeria	1906	0
Oran, Algeria	1907	0
Oran, Algeria	1908	0
Oran, Algeria	1909	0
Oran, Algeria	1910	0
Oran, Algeria	1911	0
Oran, Algeria	1912	0
Oran, Algeria	1913	1
